1.6990 -5.4820 -5.9235 0.2281 0.4624 -7.2012 -1.9586 8.2815e+01
1.6990 -5.3735 -5.9641 0.1794 0.4624 -7.1238 -1.9586 7.4203e+01
1.6990 -5.9733 -5.8018 0.7380 0.4624 -7.7380 -1.9586 8.0448e+01
1.6990 -5.5997 -5.9016 0.3485 0.4624 -7.3160 -1.9586 6.3868e+01
1.6990 -5.4842 -5.8966 0.2212 0.4624 -7.2347 -1.9586 7.9637e+01
1.6990 -5.6036 -5.9407 0.3745 0.4624 -7.4703 -1.9586 1.0331e+02
1.6990 -5.5030 -5.8179 0.2298 0.4624 -8.0000 -1.9586 8.4477e+01
1.6990 -5.4482 -5.8775 0.2093 0.4624 -7.6199 -1.9586 1.0547e+02
1.6990 -5.3855 -5.9289 0.0985 0.4624 -7.2428 -1.9586 1.0645e+02
1.6990 -5.1894 -5.9166 -0.0608 0.4624 -8.0000 -1.9586 7.9986e+01
1.6990 -5.6697 -5.9304 0.4001 0.4624 -7.2186 -1.9586 6.6846e+01
1.6990 -5.1315 -5.9437 -0.0702 0.4624 -7.1938 -1.9586 1.1640e+02
1.6990 -5.5019 -5.8572 0.2869 0.4624 -7.3864 -1.9586 7.4672e+01
