4.0688e+03 6.7835e-07 3.4271e-06 4.6068e+00 1.7678e+00 1.4258e-07 3.7421e-01 5.1877e+00
2.0814e+03 4.9729e-07 7.6543e-06 1.1484e+01 1.9947e+00 1.4549e-07 5.0798e-01 1.1606e+01
1.3376e+05 4.3179e-07 8.6229e-07 2.7212e+00 2.6824e+00 5.4997e-07 2.8605e-01 1.1466e+01
7.0917e+03 7.3825e-07 9.1669e-07 2.5705e+00 2.2643e+00 7.9190e-07 7.3162e-01 5.6434e+00
8.3024e+03 6.2615e-06 1.2641e-07 4.3028e-01 1.9522e+00 6.0925e-07 2.6772e-02 1.2450e+01
6.9425e+03 1.9877e-06 7.0955e-07 8.9363e-01 1.9572e+00 2.2230e-07 1.0000e-02 9.1116e+00
1.1412e+04 1.4952e-06 3.0242e-08 8.4921e-01 2.4515e+00 2.2237e-06 1.6199e+00 1.1290e+01
5.6366e+04 1.4783e-06 1.8963e-06 1.0201e+00 1.8762e+00 6.7343e-08 6.6973e+01 4.1394e+00
2.6630e+04 1.1444e-06 2.2302e-06 1.4671e+00 2.0932e+00 1.5234e-08 6.7106e+01 5.7082e+00
8.0823e+03 4.5493e-07 1.5193e-06 5.2855e+00 2.4497e+00 3.5472e-07 6.8221e-01 8.6514e+00
2.4584e+02 5.8072e-06 1.4993e-06 6.6918e-01 1.7562e+00 8.1853e-07 6.7336e+01 3.7494e+00
5.6263e+03 2.1794e-06 1.0131e-06 1.2062e+00 2.4120e+00 2.4001e-07 3.4254e-01 6.0530e+00
6.8115e+02 1.0000e-04 1.0000e-08 1.8666e-01 2.2166e+00 1.6773e-06 1.0000e-02 4.3686e+00
2.9090e+02 1.8253e-05 1.9106e-08 1.9541e-01 1.8928e+00 1.6970e-06 2.9849e-02 6.4867e+00
1.5381e+03 8.7160e-07 9.9642e-06 8.1492e+00 1.6185e+00 1.8930e-07 2.1468e-01 9.7358e+00
6.4713e+03 1.2842e-06 3.4527e-06 2.1067e+00 1.6634e+00 1.1949e-08 1.0000e-02 1.1012e+01
2.2916e+03 4.2515e-06 4.6053e-07 4.7037e-01 1.7410e+00 1.2790e-06 7.0109e-01 9.0567e+00
3.7040e+03 4.2135e-07 1.6410e-06 5.3755e+00 1.6892e+00 6.3924e-07 3.8196e-01 1.0750e+01
1.9364e+05 1.9572e-05 1.0802e-08 2.2787e-01 2.0501e+00 1.2793e-06 2.6107e-02 1.2381e+01
1.1025e+05 5.4164e-06 3.3135e-07 6.3936e-01 1.8299e+00 1.8386e-05 1.0000e+02 9.4290e+00
1.5672e+05 2.0868e-06 1.5473e-08 2.8865e-01 2.1720e+00 1.2803e-06 1.0977e-02 4.0806e+00
4.2679e+03 6.6019e-07 6.4141e-06 6.6993e+00 1.8627e+00 1.4741e-08 6.6202e-01 6.9892e+00
8.8764e+02 1.3422e-06 2.0561e-07 2.1271e+00 2.9667e+00 7.8222e-07 1.0235e+00 1.3020e+01
1.7442e+02 4.3564e-07 1.5494e-06 9.1782e+00 2.2019e+00 3.8862e-07 1.8202e+00 8.1111e+00
2.5394e+04 4.0923e-07 8.1764e-07 3.5650e+00 2.2920e+00 3.9133e-07 4.3795e-01 1.1887e+01
1.0000e+06 7.8323e-07 4.9512e-08 3.8403e-01 2.3337e+00 1.0059e-06 1.0000e-02 1.0181e+01
4.3268e+05 7.5714e-05 1.0200e-08 2.1006e-01 2.0549e+00 1.2861e-06 1.0000e-02 6.8916e+00
6.7668e+03 7.7632e-07 1.6347e-06 3.5800e+00 3.0887e+00 3.9875e-07 1.1500e+00 1.2921e+00
3.4725e+02 2.7972e-07 5.9853e-06 2.3004e+01 2.3530e+00 3.1467e-07 5.7486e-01 1.0625e+01
2.3309e+04 6.1827e-07 1.1609e-06 2.7795e+00 2.0466e+00 4.4038e-07 5.8046e-01 8.7982e+00
1.8642e+04 2.9758e-06 2.6681e-07 4.6448e-01 1.7926e+00 5.3292e-07 1.2220e-02 7.2960e+00
6.9593e+02 7.8799e-07 1.7085e-07 3.6557e+00 2.8967e+00 6.5373e-07 1.6004e+00 6.9811e+00
