1.2716e-01 0.0000e+00 1.5921e-01 0.0000e+00 1.5639e-01 1.1000e-01 5.7244e-02 0.0000e+00 6.6001e-02 5.0114e-02
1.2716e-01 0.0000e+00 1.5921e-01 0.0000e+00 1.5639e-01 1.1000e-01 5.7244e-02 0.0000e+00 6.6001e-02 5.0114e-02
1.1974e-01 0.0000e+00 1.8381e-01 0.0000e+00 1.9905e-01 1.1000e-01 9.0440e-02 0.0000e+00 6.4254e-02 3.8433e-02
1.1901e-01 0.0000e+00 1.7715e-01 0.0000e+00 2.0265e-01 1.1000e-01 9.1434e-02 0.0000e+00 6.2714e-02 3.8866e-02
1.2716e-01 0.0000e+00 1.5921e-01 0.0000e+00 1.5639e-01 1.1000e-01 5.7244e-02 0.0000e+00 6.6001e-02 5.0114e-02
1.2075e-01 0.0000e+00 1.5529e-01 0.0000e+00 1.7865e-01 1.1000e-01 7.5728e-02 0.0000e+00 5.8138e-02 4.2055e-02
1.2632e-01 0.0000e+00 1.5524e-01 0.0000e+00 1.7299e-01 1.1000e-01 6.1569e-02 0.0000e+00 6.4028e-02 4.9099e-02
1.1997e-01 0.0000e+00 1.6544e-01 0.0000e+00 1.6566e-01 1.1000e-01 7.1436e-02 0.0000e+00 6.5954e-02 4.5451e-02
1.2075e-01 0.0000e+00 1.5529e-01 0.0000e+00 1.7865e-01 1.1000e-01 7.5728e-02 0.0000e+00 5.8138e-02 4.2055e-02
1.2716e-01 0.0000e+00 1.5921e-01 0.0000e+00 1.5639e-01 1.1000e-01 5.7244e-02 0.0000e+00 6.6001e-02 5.0114e-02
