2.0004 -5.7193 -5.7097 0.3706 0.1866 -6.4819 -2.0000 1.0040e+01
2.0016 -5.7180 -5.7165 0.3673 0.1866 -6.4741 -1.9200 1.0040e+01
2.0000 -5.6956 -6.4907 1.3130 1.7823 -6.4153 -1.8400 1.0047e+01
2.0000 -5.7000 -6.4902 1.3176 1.7827 -6.4157 -1.7600 1.0040e+01
2.0000 -5.7056 -6.4894 1.3226 1.7821 -6.4166 -1.6800 1.0032e+01
2.0001 -5.7123 -6.4883 1.3290 1.7821 -6.4177 -1.6000 1.0023e+01
2.0000 -5.7207 -6.4867 1.3373 1.7823 -6.4193 -1.5200 1.0013e+01
2.0000 -5.7306 -6.4846 1.3467 1.7820 -6.4214 -1.4400 1.0002e+01
2.0000 -5.7428 -6.4820 1.3590 1.7824 -6.4241 -1.3600 9.9905e+00
6.0000 -7.7139 -6.0718 1.9999 0.9564 -6.3693 -1.2800 9.9615e+00
5.9272 -7.6222 -6.0759 1.8524 0.8896 -6.3522 -1.2000 9.9574e+00
2.0002 -5.7156 -6.6333 1.3265 1.7829 -6.3172 -1.1200 9.9601e+00
3.1995 -5.7538 -6.7029 0.7711 1.2801 -6.2452 -1.0400 9.9574e+00
3.6126 -5.6369 -6.6308 0.1345 0.6845 -6.2364 -0.9600 9.9574e+00
3.5234 -5.5189 -6.6568 -0.0463 0.5406 -6.1914 -0.8800 9.9574e+00
3.4207 -5.4318 -6.6881 -0.1477 0.4635 -6.1492 -0.8000 9.9574e+00
3.2907 -5.3687 -6.6867 -0.2070 0.4075 -6.1255 -0.7200 9.9574e+00
4.7127 -5.6086 -6.6918 -0.6672 0.2221 -5.7967 -0.6400 1.4005e+01
2.8576 -4.0019 -7.2671 -1.6002 -0.8413 -6.2882 -0.5600 4.0175e+01
3.8577 -4.0000 -6.7756 -1.6105 -1.6966 -6.2157 -0.4800 4.0551e+01
2.8261 -4.0000 -7.7804 -1.8324 -1.5320 -6.1012 -0.4000 4.2489e+01
2.0000 -5.2802 -7.8127 -0.5121 -1.1695 -7.4392 -0.3200 1.2867e+02
3.7553 -6.8943 -4.0000 0.2721 1.0896 -8.0000 -0.2400 1.6341e+04
6.0000 -4.3328 -7.7750 -2.0000 -1.9425 -6.3948 -0.1600 7.5119e+01
5.2000 -5.8832 -8.0000 0.2031 -0.7265 -7.8772 -0.0800 1.9261e+02
3.0601 -8.0000 -4.0000 -0.7826 1.0410 -8.0000 0.0000 1.4749e+04
2.0842 -4.1097 -8.0000 -1.8795 2.0000 -7.3546 0.0800 4.0877e+04
2.0000 -4.0000 -7.9823 -1.9692 1.8292 -7.9668 0.1600 3.1201e+04
2.0000 -4.0000 -8.0000 -0.3099 1.8205 -7.0330 0.2400 1.2930e+04
2.2572 -6.4482 -4.0000 1.5078 1.3746 -8.0000 0.3200 1.4341e+04
2.0000 -7.1753 -6.2926 -0.1006 0.6070 -4.8000 0.4000 1.0000e+38
2.0000 -4.0000 -6.8879 -0.4838 2.0000 -4.0000 0.4800 1.0000e+38
2.0000 -6.7144 -7.0751 -1.8527 -2.0000 -6.6308 0.5600 1.0000e+38
3.8848 -8.0000 -4.0000 -2.0000 2.0000 -6.0669 0.6400 1.0000e+38
6.0000 -4.0000 -8.0000 0.1255 1.0268 -6.3627 0.7200 1.0000e+38
4.6245 -4.0000 -5.1014 -1.1188 2.0000 -4.8000 0.8000 1.0000e+38
2.0000 -6.0995 -5.7990 -2.0000 2.0000 -8.0000 0.8800 1.0000e+38
2.0000 -4.0000 -8.0000 2.0000 -1.9919 -6.7525 0.9600 1.0000e+38
6.0000 -7.3530 -4.0000 2.0000 -2.0000 -5.3273 1.0400 1.0000e+38
5.0010 -7.4408 -5.4469 -1.1572 -1.3690 -4.8000 1.1200 1.0000e+38
2.0000 -6.2016 -6.4707 2.0000 -1.2108 -4.0000 1.2000 1.0000e+38
6.0000 -4.2361 -4.0000 -0.2872 2.0000 -4.0000 1.2800 1.0000e+38
5.2746 -6.7690 -6.1647 -0.5600 -1.2044 -8.0000 1.3600 1.0000e+38
6.0000 -6.0349 -5.1311 -1.8893 -1.6945 -4.0000 1.4400 1.0000e+38
4.6588 -4.7903 -4.3437 2.0000 -1.9293 -8.0000 1.5200 1.0000e+38
3.9806 -4.0000 -5.0583 -1.1687 0.6326 -6.3360 1.6000 1.0000e+38
5.6354 -4.8741 -8.0000 2.0000 -2.0000 -4.0000 1.6800 1.0000e+38
3.1331 -4.0000 -5.5760 1.8690 1.2000 -4.0000 1.7600 1.0000e+38
5.9549 -4.1011 -6.5042 -2.0000 1.8187 -5.2325 1.8400 1.1391e+01
2.7263 -4.6055 -6.8431 -1.6176 1.9942 -7.7877 1.9200 4.0877e+04
3.1547 -4.2290 -7.1739 -1.9620 1.9560 -7.3924 2.0000 4.0877e+04
