2.0000 -4.0000 -5.4247 -0.8532 -2.0000 -5.6252 -5.7400 1.7753e+01
2.0000 -4.0040 -5.3054 -0.8381 -1.9200 -5.4707 -4.0000 1.9169e+01
2.0000 -4.0631 -5.5209 -1.1016 -1.8400 -5.4781 -7.3272 1.9767e+01
2.0000 -4.1995 -6.0864 -1.1010 -1.7600 -5.5847 -7.4434 1.5123e+01
2.0000 -4.0147 -5.6095 -0.9426 -1.6800 -5.6257 -4.0000 1.6300e+01
2.0000 -4.0930 -5.7116 -0.9494 -1.6000 -5.6011 -8.0000 1.7498e+01
2.0000 -4.3480 -5.3954 -0.5375 -1.5200 -5.9098 -4.0000 1.5443e+01
2.0000 -4.0249 -6.9995 -1.3731 -1.4400 -5.5114 -8.0000 1.5233e+01
2.0000 -4.0000 -5.6126 -0.4266 -1.3600 -6.2404 -6.6284 1.5108e+01
2.0000 -4.0378 -5.8784 -1.1871 -1.2800 -5.5207 -4.0000 1.6859e+01
2.0000 -4.0526 -5.9074 -1.0135 -1.2000 -5.5766 -5.7513 1.5071e+01
2.0000 -4.1136 -6.9261 -1.3420 -1.1200 -5.3341 -4.0000 2.0393e+01
2.0000 -4.3741 -6.2803 -1.0637 -1.0400 -5.7602 -7.6382 1.5438e+01
2.0000 -4.1946 -5.9462 -0.9525 -0.9600 -5.5815 -5.0726 1.6820e+01
2.0000 -4.1169 -6.0036 -1.2938 -0.8800 -5.1961 -5.1805 1.8434e+01
2.0000 -4.2373 -6.1471 -0.9485 -0.8000 -5.5485 -5.8573 1.6038e+01
2.0000 -4.1309 -6.8321 -1.1393 -0.7200 -5.5911 -5.2759 1.3581e+01
2.0000 -4.2416 -7.5247 -1.4841 -0.6400 -4.9446 -5.7430 2.0135e+01
2.0000 -4.1382 -4.4194 0.1869 -0.5600 -6.2670 -6.1785 2.2116e+01
2.0000 -4.1042 -5.2287 -0.5450 -0.4800 -5.6646 -7.3626 2.1244e+01
2.0000 -4.3106 -4.4656 0.3895 -0.4000 -6.3347 -6.4029 2.0086e+01
2.0000 -4.2135 -5.0759 -0.1026 -0.3200 -5.8954 -8.0000 1.8401e+01
2.0000 -4.3637 -4.6978 0.4925 -0.2400 -6.2898 -8.0000 1.6839e+01
2.0000 -4.9349 -4.5923 0.8547 -0.1600 -6.5792 -4.0000 1.5404e+01
2.0000 -5.1477 -5.5000 0.0587 -0.0800 -5.9992 -8.0000 1.4025e+01
2.0000 -5.4364 -5.2163 0.2487 0.0000 -5.9160 -8.0000 1.3284e+01
2.0000 -5.4710 -5.8801 0.0761 0.0800 -5.9501 -8.0000 1.0977e+01
2.0000 -5.0416 -7.4131 -0.3871 0.1600 -5.7039 -8.0000 1.0147e+01
2.0000 -6.1466 -4.2453 1.7417 0.2400 -7.2755 -7.2458 1.0039e+01
2.0000 -5.4539 -5.8047 0.1343 0.3200 -8.0000 -4.0010 1.0132e+01
2.0000 -5.5238 -5.8214 0.2229 0.4000 -8.0000 -4.0001 1.0084e+01
2.0000 -5.5959 -5.8286 0.3204 0.4800 -8.0000 -4.0000 1.0059e+01
2.0000 -5.6629 -5.8319 0.4182 0.5600 -8.0000 -4.0051 1.0049e+01
2.0000 -5.7225 -5.8335 0.5135 0.6400 -8.0000 -4.0000 1.0045e+01
2.0000 -5.7744 -5.8341 0.6058 0.7200 -8.0000 -4.0000 1.0043e+01
2.0000 -5.8189 -5.8339 0.6950 0.8000 -8.0000 -4.0000 1.0043e+01
2.0000 -5.8565 -5.8333 0.7816 0.8800 -8.0000 -4.0000 1.0043e+01
2.0000 -5.8886 -5.8324 0.8664 0.9600 -8.0000 -4.0000 1.0043e+01
2.0000 -5.9156 -5.8312 0.9499 1.0400 -8.0000 -4.0002 1.0043e+01
2.0000 -5.9385 -5.8298 1.0326 1.1200 -8.0000 -4.0000 1.0043e+01
2.0000 -5.9577 -5.8285 1.1147 1.2000 -8.0000 -4.0025 1.0044e+01
2.0000 -5.9737 -5.8271 1.1964 1.2800 -8.0000 -4.0000 1.0044e+01
2.0000 -5.9870 -5.8258 1.2779 1.3600 -8.0000 -4.0016 1.0044e+01
2.0000 -5.9981 -5.8246 1.3595 1.4400 -8.0000 -4.0053 1.0044e+01
2.0000 -6.0070 -5.8237 1.4408 1.5200 -8.0000 -4.0000 1.0044e+01
2.0000 -6.0141 -5.8229 1.5220 1.6000 -8.0000 -4.0015 1.0044e+01
2.0000 -6.0197 -5.8223 1.6033 1.6800 -8.0000 -4.0026 1.0044e+01
2.0000 -6.0239 -5.8220 1.6843 1.7600 -8.0000 -4.0005 1.0045e+01
2.0000 -5.6245 -4.3122 -1.9824 1.8400 -6.6681 -7.6608 2.6596e+04
2.0000 -4.8586 -8.0000 -1.6067 1.9200 -8.0000 -8.0000 4.0877e+04
2.0000 -4.0177 -8.0000 -0.5049 2.0000 -7.9508 -8.0000 4.0877e+04
