3.0688 -4.0834 -4.8507 1.9991 0.1934 -8.0000 -1.7733 1.5966e+01
2.9490 -4.0740 -4.8536 1.9997 0.1771 -7.9200 -2.0000 1.5422e+01
2.9344 -4.0902 -4.8527 2.0000 0.1670 -7.8400 -2.0000 1.4888e+01
2.9866 -4.1266 -4.8517 1.9998 0.1568 -7.7600 -2.0000 1.4424e+01
3.5510 -4.3173 -4.8494 2.0000 0.1451 -7.6800 -2.0000 1.4029e+01
3.8164 -4.4157 -4.8480 1.9999 0.1315 -7.6000 -2.0000 1.3690e+01
6.0000 -5.4096 -4.8468 2.0000 0.1187 -7.5200 -2.0000 1.3428e+01
6.0000 -5.3710 -4.8459 1.9296 0.1054 -7.4400 -2.0000 1.3186e+01
5.8911 -5.2684 -4.8448 1.8334 0.0910 -7.3600 -1.9406 1.3006e+01
5.9579 -5.4805 -4.8450 1.7522 0.0786 -7.2800 -1.8573 1.2897e+01
6.0000 -5.2308 -6.5575 1.5179 1.2806 -7.2000 -2.0000 1.3053e+01
5.9963 -4.7521 -6.5388 0.7126 0.5847 -7.1200 -1.9999 1.2775e+01
5.9948 -4.6534 -6.5160 0.4337 0.3948 -7.0400 -1.9985 1.2391e+01
5.9997 -4.8179 -6.4967 0.2953 0.3256 -6.9600 -1.9977 1.1985e+01
2.0000 -6.6089 -4.8586 1.7237 0.2838 -6.8800 -1.8036 1.1104e+01
2.0000 -6.2466 -5.3327 1.0635 0.2312 -6.8000 -2.0000 1.0825e+01
2.0000 -6.1596 -5.3381 0.9641 0.2188 -6.7200 -2.0000 1.0425e+01
2.0000 -6.0721 -5.3439 0.8639 0.2061 -6.6400 -2.0000 1.0166e+01
2.0000 -5.9771 -5.3615 0.7509 0.1927 -6.5600 -2.0000 1.0048e+01
2.0000 -5.8707 -6.4589 1.4847 1.7805 -6.4800 -1.0076 9.9697e+00
2.8605 -5.8465 -6.4870 1.0662 1.4527 -6.4000 -1.0351 9.9574e+00
3.6403 -5.8759 -6.5702 0.9751 1.4205 -6.3200 -1.0383 9.9574e+00
3.9576 -5.8323 -6.6769 0.6244 1.1405 -6.2400 -1.0291 9.9574e+00
3.5450 -5.5157 -6.7279 -0.0346 0.5774 -6.1600 -0.8997 9.9574e+00
2.0000 -5.0815 -6.7080 -0.2746 0.3834 -6.0800 -0.6958 9.9630e+00
2.0000 -4.9670 -6.7137 -0.4007 0.3458 -6.0000 -0.6913 1.0077e+01
2.0000 -4.8620 -6.7194 -0.5182 0.3155 -5.9200 -0.6869 1.0347e+01
2.0000 -4.7633 -6.7247 -0.6308 0.2891 -5.8400 -0.6826 1.0782e+01
2.0000 -4.6689 -6.7297 -0.7398 0.2656 -5.7600 -0.6783 1.1389e+01
2.0000 -4.5777 -6.7344 -0.8468 0.2436 -5.6800 -0.6739 1.2172e+01
2.0000 -4.4895 -6.7395 -0.9513 0.2239 -5.6000 -0.6695 1.3137e+01
2.0000 -4.4034 -6.7460 -1.0538 0.2066 -5.5200 -0.6651 1.4288e+01
2.0000 -4.3189 -6.7533 -1.1549 0.1908 -5.4400 -0.6607 1.5628e+01
2.0000 -4.2351 -6.7621 -1.2552 0.1765 -5.3600 -0.6561 1.7160e+01
2.0000 -4.1519 -6.7716 -1.3551 0.1627 -5.2800 -0.6514 1.8888e+01
2.0000 -4.0687 -6.7816 -1.4549 0.1493 -5.2000 -0.6465 2.0814e+01
2.0000 -4.0000 -6.7943 -1.5472 0.1437 -5.1200 -0.6418 2.2944e+01
6.0000 -4.6251 -6.5222 -2.0000 1.7631 -5.0400 -2.0000 1.8395e+01
5.8654 -6.5822 -5.7251 1.7492 1.8046 -4.9600 -1.3441 9.9574e+00
5.8705 -4.4800 -6.5354 -2.0000 1.7549 -4.8800 -2.0000 2.2610e+01
5.8388 -6.5526 -5.6392 1.7250 1.8038 -4.8000 -1.6489 9.9574e+00
6.0000 -6.5973 -5.7066 1.7641 1.8032 -4.7200 -1.4254 9.9580e+00
5.6828 -6.6184 -5.5558 1.8469 1.8015 -4.6400 -1.9851 9.9574e+00
5.5964 -6.5362 -5.5343 1.7840 1.8011 -4.5600 -1.8707 9.9574e+00
5.4453 -6.4411 -5.5182 1.7217 1.8005 -4.4800 -1.8364 9.9574e+00
5.1320 -6.2965 -5.4088 1.6539 1.7982 -4.4000 -1.8612 9.9575e+00
5.9213 -6.6403 -5.4115 1.7948 1.8028 -4.3200 -2.0000 9.9825e+00
6.0000 -6.7295 -5.3383 1.8926 1.8008 -4.2400 -2.0000 9.9882e+00
5.5842 -6.4191 -5.5388 1.6326 1.8024 -4.1600 -1.3591 9.9871e+00
5.5855 -6.3947 -5.4142 1.6149 1.8018 -4.0800 -1.6143 1.0007e+01
5.8004 -6.5514 -5.4803 1.8859 1.7912 -4.0000 -1.2766 1.0053e+01
