3.0415 -5.9866 -4.0000 -2.0000 0.2032 -8.0000 2.0000 1.0095e+01
2.4582 -5.9949 -4.0000 -1.9200 0.1989 -7.9633 2.0000 1.0044e+01
2.0006 -5.8559 -4.0001 -1.8400 0.1870 -7.7240 1.9986 1.0040e+01
2.0003 -5.8429 -4.0002 -1.7600 0.1868 -7.7295 1.9887 1.0040e+01
2.0016 -5.8191 -4.0001 -1.6800 0.1867 -7.7164 1.9789 1.0040e+01
2.0002 -5.8110 -4.0000 -1.6000 0.1867 -7.7294 1.9687 1.0040e+01
2.0000 -5.7986 -4.0041 -1.5200 0.1866 -7.7527 1.9602 1.0040e+01
2.0023 -5.7722 -4.0131 -1.4400 0.1866 -7.7368 1.9539 1.0040e+01
2.0455 -5.7537 -4.0091 -1.3600 0.1866 -7.8011 1.9420 1.0040e+01
2.0792 -5.7540 -4.0233 -1.2800 0.1867 -7.8407 1.9375 1.0040e+01
2.0000 -5.7877 -4.0795 -1.2000 0.1866 -7.7543 1.9493 1.0040e+01
2.0050 -5.8394 -4.0770 -1.1200 0.1872 -7.8937 1.9371 1.0040e+01
2.0007 -5.8423 -4.0007 -1.0400 0.1868 -7.0337 1.8964 1.0040e+01
2.0000 -4.0902 -8.0000 -0.9600 0.1734 -5.5109 -2.0000 1.0754e+01
2.0000 -4.1798 -8.0000 -0.8800 0.1812 -5.5658 -2.0000 1.0418e+01
2.0000 -5.6444 -4.0000 -0.8000 0.1866 -7.4869 1.8643 1.0040e+01
2.0549 -4.0009 -8.0000 -0.7200 0.2209 -5.6100 0.0103 9.9613e+00
2.0000 -4.5331 -8.0000 -0.6400 0.2567 -5.5858 -0.1436 9.9607e+00
2.5707 -4.6713 -7.9221 -0.5600 0.3570 -5.6956 -0.4333 9.9574e+00
2.7205 -5.0224 -7.4828 -0.4800 0.2231 -5.6373 0.0622 9.9574e+00
2.8120 -5.1516 -7.3170 -0.4000 0.2183 -5.6648 0.1319 9.9574e+00
4.7866 -5.7734 -7.5676 -0.3200 0.2139 -5.6131 0.1598 9.9574e+00
4.5573 -5.7894 -7.4649 -0.2400 0.2137 -5.6287 0.1909 9.9574e+00
4.2648 -5.7871 -7.2919 -0.1600 0.2135 -5.6568 0.2295 9.9574e+00
4.0583 -5.8112 -7.0670 -0.0800 0.2138 -5.7159 0.2027 9.9574e+00
3.8605 -5.8289 -6.7050 0.0000 0.2144 -5.8333 0.1279 9.9574e+00
3.8483 -5.8581 -6.2318 0.0800 0.2208 -6.0655 -0.0329 9.9574e+00
2.8994 -5.6628 -5.9475 0.1600 0.3034 -6.5049 -0.1085 9.9574e+00
2.9290 -5.7121 -5.9103 0.2400 0.3808 -6.6965 -0.1879 9.9574e+00
2.8581 -5.7563 -5.8894 0.3200 0.4330 -6.7613 -0.1430 9.9574e+00
2.7060 -5.7842 -5.8878 0.4000 0.4999 -6.8525 -0.2052 9.9574e+00
3.5705 -6.0785 -5.7312 0.4800 0.2552 -6.3055 -0.0658 9.9574e+00
3.6550 -6.1377 -5.6430 0.5600 0.2688 -6.3664 -0.1571 9.9574e+00
3.6682 -6.1879 -5.5715 0.6400 0.2775 -6.3992 -0.2323 9.9574e+00
3.5617 -6.2236 -5.5124 0.7200 0.2776 -6.4001 -0.2659 9.9574e+00
3.5066 -6.2556 -5.4382 0.8000 0.2863 -6.4288 -0.2884 9.9574e+00
3.4522 -6.2833 -5.3617 0.8800 0.2965 -6.4618 -0.3012 9.9574e+00
3.3102 -6.3038 -5.2939 0.9600 0.2981 -6.4702 -0.2999 9.9574e+00
3.2955 -6.3334 -5.2189 1.0400 0.3086 -6.5005 -0.3375 9.9574e+00
3.1726 -6.3521 -5.1491 1.1200 0.3108 -6.5096 -0.3429 9.9574e+00
3.0736 -6.3754 -5.0824 1.2000 0.3110 -6.5091 -0.3767 9.9574e+00
3.0043 -6.3962 -5.0113 1.2800 0.3157 -6.5206 -0.3989 9.9574e+00
2.8407 -6.3965 -4.9298 1.3600 0.3211 -6.5474 -0.3488 9.9574e+00
2.8796 -6.4251 -4.8597 1.4400 0.3293 -6.5606 -0.4127 9.9574e+00
2.7848 -6.4340 -4.7835 1.5200 0.3334 -6.5752 -0.4054 9.9574e+00
2.8851 -6.4571 -4.7091 1.6000 0.3517 -6.6141 -0.4374 9.9574e+00
2.9730 -6.4793 -4.6385 1.6800 0.3704 -6.6504 -0.4606 9.9574e+00
3.1762 -6.5096 -4.5765 1.7600 0.4089 -6.7253 -0.4670 9.9574e+00
3.4477 -6.5592 -4.5413 1.8400 0.4634 -6.8111 -0.4963 9.9574e+00
3.5803 -6.5983 -4.5020 1.9200 0.4987 -6.8586 -0.5307 9.9574e+00
3.8472 -6.6762 -4.5151 2.0000 0.5673 -6.9290 -0.6216 9.9574e+00
