Time X1 X2 X3
0.0 4.0 2.0 1.0
2.5 1.6769932309799234 3.8252262720245005 1.3940797054457
5.0 0.5306452331169211 3.3687912299652747 2.1597306500280817
7.5 0.25103335189651105 2.1304896899159216 2.877505951463303
10.0 0.18603809121449152 1.1897954424792305 3.23988173315432
12.5 0.18503485553361193 0.642532508720984 3.266811921392415
15.0 0.2165411498578077 0.3527051575641724 3.09906648883099
17.5 0.27589601908370376 0.20233319648296064 2.8476942691851215
20.0 0.3674296112976901 0.12341263334576802 2.573634866206992
22.5 0.5009331710500045 0.08120939080099777 2.305601029006433
25.0 0.6915846518220636 0.058626172543018225 2.0557671139235616
27.5 0.9610871425250898 0.047496460695957504 1.8284968727395259
30.0 1.3393083356451114 0.04458706796992628 1.624667093332592
32.5 1.8653738831921023 0.05072711661784629 1.4438488351033414
35.0 2.583987973762588 0.07434311529071312 1.2857731176582912
37.5 3.515939010249587 0.15129141378583488 1.152715445464893
40.0 4.484977017609355 0.4521263107940336 1.0587462197149036
42.5 4.362135936690326 1.6952873246084958 1.076537329394162
45.0 2.0115189332526104 3.7606534414258377 1.4481351239690434
47.5 0.6159029785794237 3.5214103822661427 2.2713176319947532
50.0 0.27666137243144495 2.2218652623588895 3.085521724590935
52.5 0.2006753266243464 1.2125801361538344 3.5021795603787824
55.0 0.19913974967268588 0.6365830047427031 3.534302916745995
57.5 0.23400676550041968 0.34027821572309913 3.3476627101945193
60.0 0.29960396949647644 0.1909842653739215 3.0705159249067933
62.5 0.4006117654453265 0.1146781283793057 2.7708284811768533
65.0 0.5478146482353569 0.07483774031815318 2.4794637037620184
67.5 0.7579519136403916 0.054059229105457574 2.2089917339776144
70.0 1.0549404393561541 0.044314229284026424 1.9636477011740796
72.5 1.4715949689874912 0.04270062567460079 1.744085534167971
75.0 2.0504539760551936 0.05081437064633157 1.5497404478429433
77.5 2.837818283285171 0.07981712988019941 1.3805363567638165
80.0 3.8399872703010067 0.179098445141796 1.2402457215306608
