replicate,cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
0,2.3216196138522394,500.0,10.595816012907765,3.5083932271206884,326.1873263414187,3.994180758094031,24.681437104272817,2.0475070745637067,53.258239549986605,0.10473051412908216
1,2.9196575155932116,499.9991660125881,11.432755926066998,3.4609953613887696,211.19007540909467,3.892617006874018,27.64576604838938,2.2054572370981487,24.780595061471594,0.10400000395873948
0,1.6938257142647943,466.2810687556581,8.154422063299798,6.432577903277827,140.2623948884336,1.749403766076587,21.725543832689578,1.93441407848468,8.3926573599427,0.24018597005512224
1,3.2671498017890666,500.0,14.605393418654636,3.3473546270383014,112.75199342778971,3.0085130589906353,33.44159958012226,2.3056621982288075,9.67815284468254,0.12367059998430496
0,0.8720741430858316,327.05856068445155,5.79333234225714,10.263124752480516,114.16716698790148,1.379216112825954,14.94559559955319,2.122803461753622,10.288380892927472,0.35655511351369307
1,2.530051211613083,499.9049438967708,13.00007631125784,3.3212312880820116,161.41581482854184,3.4887132332061688,33.760695775096025,2.3536044160132974,15.780225631516071,0.11116217927167467
0,2.1631431248866284,406.2986010120119,8.213896167622433,6.5362193075549815,157.75347668676966,1.8187306301064088,17.420026686432596,2.140564493438064,14.851886174548866,0.23755145407815842
1,1.16387373865039,263.31070339301846,6.924798123031646,10.626433284714144,166.68198349556545,1.3446984174224526,16.027704992361883,1.3778650602447893,18.09575205314288,0.4089361250115001
0,0.5658968333067419,214.6858168521163,6.3568174727854485,7.6324574964090095,134.40981214989472,1.5219122137656218,13.442602543131231,1.9951954694462715,14.247788673414668,0.3649426313719843
1,1.132753800526918,283.2094984610264,5.6000638077339,19.85110046010816,204.49814434045177,1.427556113071751,9.21932278503764,1.9837626704223594,42.75219594054367,0.376523440735807
0,1.8472988238205468,447.5506653225309,8.177878542527445,6.567276272387739,213.156496313991,1.8404316176445716,20.50363558744071,2.2714766893342317,19.30107694033828,0.22567397870080835
1,3.253296612671441,427.6311746195489,13.333271515407633,3.2,157.8041881102648,3.8878650199671902,32.64053732605528,2.2144645645015557,14.748930662706771,0.104
0,3.0295959794935228,497.9274892947996,13.14742893637967,3.758701250391834,130.4096604132895,2.6213164946211407,37.327006219573924,2.7246803372044766,13.112533196910588,0.13886113477866296
1,2.9721265016437948,183.4088659363658,14.043169983131119,3.272881895181526,121.20336013799577,3.977703449077287,43.237727276854216,3.0954170169521222,31.94680046500539,0.12071984557815128
0,1.6653578863244352,420.9962989169513,6.329589529438483,13.599948336515451,308.55855344658096,1.4657952534997942,11.757044379932863,1.4709192035661842,41.927073127843414,0.35539268396919615
1,1.250041033551445,391.926992791001,6.242509755390162,8.892550577711143,262.34222354782685,1.620699747890199,14.064189256552396,2.1292232867916256,33.980961455337976,0.29605778507265884
0,3.257783122313636,499.9383957394715,15.725944355371311,3.2029569433381724,121.68320823489992,3.3384693608115534,36.38532011445712,2.3492064291577837,10.999323790318444,0.10903911404908045
1,2.2349053509816637,500.0,10.75955356980902,3.7300117170002287,200.88597451083322,3.8633217771191446,26.473626488324307,2.293696747754521,25.460329980096546,0.10400505522737752
0,2.1856623958953065,462.97980075575157,12.501205105645825,3.5675550748794724,179.12696183287676,3.6732101519293936,33.174961904665096,2.648911124260546,26.62881431573303,0.104
1,1.3519118646983352,397.55224892684595,8.197670674228219,6.8379416301251235,163.00065112795872,1.834112239143802,17.380976640971525,1.869584585525029,12.098520276845356,0.24060592736642025
0,1.035126746462162,174.48876395582639,7.014479244245953,12.453518029306704,261.334256442958,1.407588985675688,14.95761116163199,1.7557837773046867,29.76572701686981,0.4415866879487479
1,2.949765995361649,499.9495478574877,17.91516353617758,3.260048801501913,94.55904243002072,2.986439159505997,39.49271655449271,2.6696218910683087,10.613314728884282,0.11534117435741106
0,1.1677405836055594,470.36665684537275,7.16257166827465,7.756886406160486,254.5439968752298,1.7670266290073984,13.099629404585016,2.286050574804624,42.8913481139487,0.2500933569988915
1,0.9019161001699044,404.4907638135162,6.238832833525867,14.209427149531166,217.63495872203274,1.4514722993518612,10.301220743672928,1.6265688167678793,21.40472213979705,0.36176800306350737
0,1.6086939620090293,475.36701016020527,7.502019116730869,7.973097565320826,284.6012148920815,1.839376461264445,13.83007445183934,1.9202818840791431,46.2850162373969,0.23602253089908934
1,1.150753109233729,338.78599022652674,6.065235714944659,8.779632178342824,131.17303022379699,1.385427891242671,14.900609673027395,2.244064029360588,13.917248409364085,0.3497311159421347
0,1.7917850149096164,485.97358753017807,9.06963762882369,6.134452866575385,163.66936417764575,1.864452824896987,21.858444908893556,1.8197544255989817,9.465874533160513,0.21889897105564635
1,1.9686293384722626,389.6834913708253,8.377491427431126,6.520611819868478,194.08750699042005,1.8431552186169027,19.77790147686254,1.974366820245373,15.062072959430967,0.23636369975379926
0,0.8430042567071133,266.2853608454476,7.068999311228093,8.586561890976167,98.16354658039599,1.4986136872758153,12.049447746668411,1.9806643921059568,12.425312096194618,0.3405823526438812
1,1.120699638408696,177.6544445413963,5.823303052775759,15.963923339042783,167.16907324771734,1.35021711879546,13.33405689640213,1.9317844215937547,21.168414660571987,0.4267717201690039
0,0.9903128863537857,328.7386641512287,7.505509765246242,17.694756827393356,195.22835964390586,1.4973786727779652,13.145230576509565,1.5924604297695906,18.82609557881783,0.36200157685072826
1,3.4619881231007184,469.0836006089289,12.92891336831723,3.2123408367884427,193.49484201496125,3.8669227286879577,29.589421957835402,1.9971859729708739,15.473760883572613,0.10400001479243515
0,0.9110361846372627,163.012913314879,5.351554517324006,18.864078970766315,179.65521449960548,1.4127181996092442,9.696818374765828,1.651332433481968,43.34225577343507,0.4332529276831468
1,3.58160759290037,466.89839248091414,11.976074835672584,3.281730875174262,233.549258769472,3.9701263408359564,28.069730352833805,2.0866351203846953,25.068441916530052,0.104
0,1.1128865545489526,357.23029981421803,5.994515966343603,9.78166205157628,172.49232696481394,1.3593635306715495,13.430243614406958,1.5552490518591109,26.410118096613367,0.3663171853689927
1,2.487876701319966,485.43502310312874,17.052980930651703,3.207716170988019,124.737201903494,3.3301211836863542,51.64238303048808,2.784153073081094,12.462431605940186,0.10481468397910199
0,0.9837568730750034,462.8190433157953,6.033582728989799,10.847797230079806,127.8661276978337,1.4603574522610039,11.022648685445827,2.128652804371871,15.549092306425575,0.31497393457858636
1,1.6318360689848597,484.53535119994626,8.358042432906139,6.5995439981955935,230.16503418808688,1.8739673578802207,17.9003593237364,2.1648557590803295,23.81327764139825,0.22002896472930566
0,2.746158325779186,499.99996029305015,10.788729489402437,3.4865921070096646,272.29189351820787,3.876692758988501,25.46159555908699,2.1033452106122503,37.39852376764788,0.1076273058913395
1,2.1275648462644057,500.0,7.8928562104180235,6.38421652530513,176.8760410650765,1.7383817980361294,23.10750026306306,2.054453146098991,12.26605064279671,0.2368667424074688
0,0.6519024993015564,350.1536482910112,5.50408894472611,10.360466343866934,373.3572823733517,1.55112027333075,12.601099333305315,1.9718287640060692,62.487517178484296,0.3403329511373426
1,1.6352549237908187,499.4831214238111,8.614202766005217,7.704639332697128,193.90106492747884,1.8641222033632794,17.116922286630164,1.258741278585644,8.618248555909105,0.22739849476462068
0,0.9745764322146759,110.36469942772263,5.332776964142106,11.314085155019983,288.70637122338417,1.3717707565833785,12.95054552757264,1.8863173883457387,54.25484649518604,0.5085936402178511
1,1.0203988664313448,174.88794982135258,10.576119202920689,8.57493165605318,76.14762324305363,1.4201154637330557,11.693430373871749,1.5732808535271159,16.794578802221665,0.408260787140154
0,1.9240697670462816,361.1495433359361,7.852456730324371,7.617939870185406,152.64499598809138,1.849089988951139,13.559912887891311,2.1142284628938985,17.722409826827164,0.24375966817571146
1,2.8118867758307866,293.88681483104233,13.9520032333548,3.4418303482359596,116.02450495602812,2.6066757393479265,46.168972149421094,2.6314942444051326,9.707895401016684,0.15999445900846201
0,2.6847481390252677,499.98280786383907,11.138754928790561,3.454965518441215,222.35226759485198,3.960950062856606,26.53383634163017,2.140784851553985,25.903957018444782,0.1040000010398227
1,1.174140799620176,416.4532758908636,7.8464810758917185,6.772826501641772,271.1697440545045,1.7987754342101674,21.338786144083848,2.112132850762322,22.27462480605014,0.242498523070049
0,1.303283725751067,172.3233933043393,6.5673926706463694,11.510492747475126,325.7341836989709,1.3868624656154418,13.856163297671923,2.3246676710812473,61.51520008564772,0.4361077555205078
1,2.027687408160298,498.2262888709219,7.660265295329587,7.062749999106215,424.2889148790791,1.8709374008294721,19.9892914576517,2.238112127769622,55.80055223900746,0.22401198659279212
0,1.0926096510384187,388.856565845164,7.716592527716895,6.530847338229837,149.1023903199889,1.7189558682353505,22.17482108409131,2.0599662933054446,9.854618833468193,0.256790124285735
1,2.3416534620233,383.6623931102661,13.719630430762209,3.5507258427388386,118.5137179602531,2.6400227916236214,44.325705424671796,2.714480206480639,10.516695960492443,0.14681359439041108
0,1.664581757939569,357.41251993555306,7.776520239996589,6.265904433297264,119.28756601736623,1.6891619719072641,21.701249368291627,2.0153794701381407,7.429594544656349,0.2676554577865064
1,0.8827001145204254,217.4082384202952,6.171701532938405,18.400903602217713,67.72916047741191,1.3800574943349182,7.766681353565197,1.8187107232894097,8.969608869925734,0.41047417756002924
0,1.4990094250335229,447.30580675393935,7.679102158008727,7.087071082090568,211.38489653264827,1.8369800451667258,15.379253565832453,2.0198023886813563,22.84234130113703,0.23774198276709743
1,0.9049178282512388,266.8899689027203,5.734129133809801,11.890170846548553,114.66124878676231,1.3950076308902633,13.83902502180587,1.9594392856759963,9.360675280574045,0.37695229305819955
0,1.5202776718739819,438.0603006366965,7.719827140251203,7.018990228808359,219.70785138328452,1.840086522021427,17.55357283477911,2.030548605705412,26.137157740917864,0.23160929884891004
1,2.342117178961503,499.9999776077666,10.247022953071525,3.5598113942095506,267.46856345992546,3.828608998887769,23.695601913594693,2.0225770683671307,34.198539622623414,0.11170444531841965
0,3.6177071791284803,427.868044438633,14.80068212704228,3.2,109.81095571344156,3.904247296567309,23.129908033093106,2.2211601899513,65.0,0.104
1,3.2823818824018933,498.089640477035,11.307874118437468,3.484364587015121,247.4559953713304,3.8948043880378465,26.88680091234903,2.1466452367041975,30.924620302658454,0.10400108833889567
0,0.7859145794800357,237.18780101447516,7.741249671425425,16.2482482292353,287.9575692747064,1.4685634785419341,17.229509004153027,1.8065747361219977,56.009120112509216,0.37558830411976973
1,2.9342180135935667,464.9391164386606,8.977430312470135,4.796355536545112,266.2211423451577,3.017390132707996,17.969675042457528,2.0594008494860323,54.323084049980814,0.13479521999821117
0,1.1059503633856425,373.8730392399807,6.834324381484791,16.215753552744108,164.53451609298946,1.4412182127692337,13.97785219390004,1.487725209974902,10.553041779901775,0.36392689176435256
1,1.6835614396261689,395.373917728225,8.80234747280429,5.723112577986066,125.57444454262993,1.767617940387257,26.46804126972722,1.848887990238151,6.0329647532841655,0.24302674188451412
0,1.451080394278847,489.19682983437787,8.411283983252396,6.576108724505378,234.55720703063568,1.862430511908442,20.778332138372686,1.9713516666914777,17.170884784232292,0.2214955728385483
1,1.1369217407926628,500.0,6.259455102985089,8.83046949458214,107.03313368904162,1.3983875564823878,14.87407584866519,1.6712118280256156,9.95694583207597,0.3186678003560668
0,3.682121935230334,487.6146649823351,11.137971339113593,3.5066465742988813,274.0797627506527,3.9235488529600384,26.669830868803096,2.1759228598997207,41.09050255140658,0.104
1,1.967303170912501,499.9998893010796,10.883064737364357,3.417804524303146,210.5455287059196,3.8213977674434543,24.83975059510633,1.9785105130698963,19.812273823746814,0.11094980495461282
0,1.4183485534506373,500.0,8.826192307955125,6.22049367086509,229.04595153221956,1.8644807379627524,23.934188569341693,1.9025289965969776,14.09913073811811,0.21739826340487017
1,1.5622005186869057,500.0,6.42005361899674,8.8147200077364,70.48151032879943,1.4844558748133148,13.274616898298008,1.92657809663006,8.030703447259413,0.2860064009279065
0,2.897596369566394,500.0,10.165365610789197,3.4656750516272186,160.92332886078717,3.8594010780269166,23.28937416128858,1.9442160333593925,13.538452340882667,0.11448293500086937
1,1.0900212084845389,87.89811763482072,5.295393602836253,13.739872871850816,199.5121101140348,1.3621371823652644,11.790383570460538,2.4575364730731977,46.30012426596338,0.5002853869343998
0,1.6735102323173543,419.69656994217803,8.126951040138643,6.902021007612337,161.85535465336267,1.851807320975891,16.59156791794233,1.9866101322512804,14.065359784967992,0.23335411931603053
1,2.3993180810044787,500.0,10.529666236826731,3.5379930488939535,336.84668168211,4.010703990853873,24.969022755114693,2.1033658222241103,64.63241723492317,0.10400001129906798
0,1.087123229791618,443.36325252339003,8.464816698091635,6.495635834182974,161.6037639615863,1.8230708887616909,17.65572765931253,2.016991262527098,13.532071172315671,0.23328383425499202
1,2.1032939427718693,473.4294090657392,8.500211027487234,6.823937574015061,234.47485037462872,1.9151453810917154,17.868408973328563,1.8884577792726291,20.621351735790867,0.21687859279564706
0,1.6090924448548265,290.681030596007,5.293457509971205,18.07293708706868,237.95161986657575,1.466518667574256,9.551669441139852,2.0393484120367105,53.159063045085816,0.3666379120534902
1,1.5063977364050796,499.4368050420862,7.25293149686121,7.026541211811802,273.2042653906211,1.75742510370717,19.626906992626107,2.2492671355844527,29.626360312145408,0.2398047767818858
0,1.6019504850073853,448.63733715667706,5.979425121945247,9.188191512626943,298.04618811328135,1.5596778199264267,14.68125610166089,2.022930304825868,42.56565893391122,0.30005985295762566
1,2.4854882570652843,376.44848046374966,13.80550488830077,3.7106381780387827,118.17518074836445,2.5664908377016467,38.063554018860174,2.7212911860794313,12.74955933792728,0.1492621478953931
0,2.30542668636289,500.0,11.031333188532422,3.448417826763796,240.58965696968903,3.9074256462044117,26.82027604368867,1.5667170203933005,40.38809511514911,0.10402967864771713
1,1.3343912050136024,400.51441324111954,6.914852187562675,7.963809141434571,335.3505877172303,1.7703636405961087,15.367208819050207,2.087153250043021,44.23218207246472,0.2625926751181802
0,1.9787356998168895,500.0,12.309651593779318,3.2042557601170483,136.1730608634454,3.830773764862905,30.47113248910495,2.230099609936487,12.668090585815628,0.10776329445805195
1,2.8902068520230597,500.0,16.68774283650755,3.291726221281632,103.86380091985357,3.0036210236068084,33.62204807784999,2.4706181663070312,11.163294093512278,0.11831927146109134
0,2.1928573333110255,230.1699546372707,13.870776098807973,4.01265348379568,105.07970642480096,2.8816259445247208,49.97930958666001,3.702104556700699,21.717108870410897,0.13546484529972305
1,0.9798749210983391,191.73804942220997,6.987857865874425,10.010269377831486,128.38150872633213,1.2531444611019862,19.308017805829977,2.274686493231087,10.762892622654466,0.4455370846211133
0,1.738071030136302,443.6374200332351,8.497429069799983,6.807810209489834,189.82850874556277,1.8700943315709542,19.7572532121691,1.9471055480433754,14.39161917740013,0.22278062654715125
1,2.465164946611732,443.3953206662314,12.594118969348154,3.2128053374179317,149.48792912900575,3.9735057721650775,30.365355394468644,2.126775696659527,13.17796907175057,0.10418807029215676
0,3.241622573790116,500.0,15.196009865114071,3.200918517297572,129.01633302226776,3.229025521523714,37.44859887138565,2.3431645442706657,10.912988305648073,0.11493199547350445
1,2.67188907875237,493.74813166254336,14.20066977965295,3.447511662503267,118.65530086965846,3.1517664382684982,35.405103789633166,2.4462347795610393,11.194176255286987,0.11618746946473456
0,3.1067849423674505,485.1114538481514,12.451696768048391,3.2766886097975316,188.6646830167675,3.8717664273632764,28.579127521799307,2.0056824817096803,15.588738250047271,0.10400749519818901
1,3.065668213223053,499.9872784235563,15.715893217410747,3.4048567717563016,99.31761727415285,2.824992282777415,36.776953551018,2.539023156912284,9.623930640438227,0.12634559842770893
0,1.1628047314275682,293.3835997382696,5.784343955727584,14.480885071658054,350.08682785804143,1.4230652551324041,12.63895425831716,1.4892258083875893,47.602837312548246,0.4098877668453929
1,1.344967490982194,416.75960567117596,7.334091630433721,7.791792134355134,254.70637585099135,1.7869331541582323,12.27578284090186,2.352345179606845,50.03746803206649,0.25424535840073625
0,1.689419400550105,497.4775506203022,8.761499879639274,6.99232779585514,272.0565500313192,1.9920315446735757,13.816512654457291,1.8935167863220022,45.82299504819103,0.20523577307197988
1,1.6949199367831642,312.30083407201147,7.87673756268068,6.3478057580757,137.1889275451554,1.7236448639883066,21.862749057089523,1.8552796790630135,8.8099878243468,0.2709246760428856
0,1.4440579798774185,415.08923154050837,7.361056088011644,7.323555472311678,258.3148939627846,1.773506921743636,17.018738420343883,2.1597914691646576,26.84132922676307,0.25197625284288633
1,1.4699421371038472,494.71155332956863,9.39539978776598,6.097018338338808,191.8628899504956,1.9159307655897877,21.734786821370665,1.8253448976405438,12.371233817346742,0.20927775364990903
0,0.8703125578825561,248.1083046304489,6.3172475275783295,8.422435132246946,184.30468434322097,1.5851713229102153,13.646325467897759,1.9791727543775897,35.520861823650506,0.3272591330046351
1,1.16068882328143,393.1981433071845,5.923653446928765,12.470423102525906,154.52994111209577,1.5536836668210583,7.331817296030259,1.3190365684245433,37.38793649480824,0.33041175396227135
0,1.4643840949825555,499.9981744103553,9.882950821308917,3.539697167291193,161.98102950189053,3.678636292073549,22.595274694693998,1.9438663315825784,13.825811996475027,0.12118605881479895
1,1.3612334173563436,440.36021017094964,8.236382471175439,6.5136691283320065,179.9434624275053,1.8608855428328661,17.85794412943541,1.9022890757494064,16.250276814589,0.22859504520031607
0,1.366904517707861,482.758531125132,8.16498357300413,6.066967737068119,116.9844426384671,1.7270700145922446,22.718970839409835,1.9984527270847576,6.9796943065212504,0.24035617325160036
1,1.5257696387213298,467.5132982342311,6.907226865357938,8.964710448570777,314.15011586725984,2.0921492659972474,11.776572692522011,1.726069966280716,51.36616496843801,0.21129495796365372
0,0.7279085019736118,130.12860330319114,5.971033921477467,17.641598448676067,101.01880241917736,1.4197406748881427,7.760956931234314,1.9350346450933664,21.92706386481154,0.4434708118677163
1,1.217092052402912,499.22283953788735,8.690246936509041,6.331805629230687,201.683001831404,1.8624795382097867,20.24791767604379,2.0412033255417272,16.25617577039823,0.21776100338920049
0,1.3491658255911405,439.57861232200935,8.210341375587344,6.566850116486629,203.10678157675827,1.822155980421412,18.96098349335861,2.054347502320823,16.6019658296835,0.23511775616180258
1,2.7638288259398536,499.84726339572126,12.007572852809531,3.3385807414701185,161.7133400049661,3.884277418981444,29.337985321137676,2.2217478688533694,16.0499596693479,0.104
0,1.1259112530779256,314.7683395045298,5.616882271943342,11.380868308868022,226.4346176587166,1.4556427774326248,12.38714036754699,1.7412718522867903,47.04048380479061,0.35441347288123076
1,1.3222251915860974,403.448659947361,6.678858926978304,9.888094527868036,171.86447432331468,1.752880688398246,10.167708171382243,1.8717750255289076,30.005661883121093,0.2648799401200102
0,1.6484456962925265,429.1553937668315,7.838646060660874,7.34225137523388,301.1045351818197,1.9109280325650682,14.501127515460686,1.9540848315426849,51.11653563579207,0.22933572482198805
1,1.4308713038053285,403.4839110360733,8.10320151890796,6.7883440310397996,218.65952181356835,1.8331414713007583,17.75979016457723,2.061369818921684,20.096298836489574,0.2395151202377425
0,2.6890683533450668,499.99993253345275,11.199739373715548,3.355659657323347,181.35986724018127,3.7984528950856964,25.37848062834076,1.9356585661074408,14.677257714130983,0.11125249526065807
1,1.2791261029599807,398.1282733214293,7.427392214104785,6.907336406867597,265.7334023352561,1.7338832193221234,20.334989803389863,2.2500224769142236,25.74362825922803,0.25721814799739456
0,2.1107449625629644,499.9998984381084,9.957981452365022,3.8817974925360144,301.32327809641464,3.952833790418657,23.375118313969722,2.0946896670393653,49.01440379355877,0.10400002262840254
1,3.339219279099996,483.01160829647273,11.034659398046852,3.4648213736946647,301.390431795223,3.981505800905147,25.721082357206168,2.0614516964132523,42.91297619034698,0.10400113994525118
0,1.7598949927436376,490.1982558288729,8.03852466255068,6.480423338321094,132.43068721175183,1.742692613277078,19.928567557469993,2.022771699488965,9.08331464413591,0.2393203645001989
1,0.851731542592403,376.8633313608365,6.600255669154262,8.189043657275011,72.61555419374632,1.3163895439699864,16.701699810224742,2.294278558398033,6.925483305292825,0.34428243430597477
0,1.1734579544522683,453.19458120696805,6.425968544329539,9.733611247756565,210.33669959153846,1.4386624573751774,13.026915724330424,2.190393949042848,26.899477287935852,0.3265229299132198
1,2.5898854950818078,458.2892497929628,11.41934119482613,3.373538462449314,244.85452745293867,4.024315968161833,28.50560072272735,2.306179391367652,38.26523225409179,0.10400011266389379
0,2.4510376594085668,427.85226670406206,12.586805045101915,3.2492740536415976,153.60105084428375,3.9806603169678128,31.277654136104662,2.264710684657772,16.27098546241722,0.104
1,2.7363186556320245,436.34494953052905,12.909788550351252,3.487634187392744,119.97294826858811,2.8274892856088814,40.44485810038658,2.441255212276735,9.051428073815396,0.13858857839683336
0,2.0782580680996285,459.6379653738401,7.265535027397419,9.627767377234914,252.86391706817392,1.8737714398574732,11.978327502941411,2.1835202184577285,50.95725669647153,0.22936683533093055
1,2.497977899679725,477.84248649097196,12.396902242050833,3.2026247233361245,176.1292387863285,3.956458073766049,28.801415735187597,2.0224616521140457,14.586574553562384,0.104
0,1.221307240399471,177.29656422263358,6.394782887683763,12.627934791906746,272.1692295536512,1.3773774210629228,13.899639814708555,1.6767867779602836,34.832788690769036,0.45970615487097044
1,1.0854118446344991,313.51415595712285,5.278919611025452,14.202625624624929,181.85066635337415,1.451465118331326,12.023317170044697,2.215830173826695,20.94200574887013,0.35234295581982994
0,1.1572173849512926,500.0,6.302881981940515,11.61454145415045,82.27118712404919,1.4266486519726012,8.928109053589004,1.629288151754855,18.003115471897996,0.31077387209804774
1,1.489915068311079,438.5914400131796,8.848696187501753,6.505430808154405,166.30030784244377,1.879677709559303,16.770451974243105,1.8367884649550161,14.481309556776365,0.22505501311973133
0,2.204137672348665,499.7854931684809,16.592745949085717,3.2,106.51937035251362,3.336804853311682,31.60496447398753,2.3039517427949345,10.882781297952793,0.1073615186261099
1,1.5926386884903847,468.56879177379506,8.186080007844597,6.807418219148698,214.29636215060887,1.8386871580328032,18.965873652958162,2.093391084945056,17.949323013057924,0.22770661520991164
0,2.6405683555866086,499.9998194150589,10.981751317163742,3.3669534910415133,188.43519554057298,3.917461942361502,25.396815238402148,2.008962171928342,17.27835835328037,0.10864935194085505
1,0.8684148864242723,173.20931060890393,7.443655862721286,16.611755609281488,266.2761288217311,1.534368848794972,8.009224010613782,1.7417531882352584,62.35300784851361,0.4433562459107183
0,2.1012872592113276,483.3554996052682,7.7379669971632445,6.888964208591589,312.0219482598358,1.8345827100159948,19.122672823936163,2.2427041097406804,35.38239746071118,0.22933480190817834
1,1.5173235527122886,500.0,8.16487317889422,7.09391278973811,148.05360396260437,1.778523457742629,20.612860335994238,1.4807415664118266,5.990695973311334,0.23750741097722802
0,1.085881091755007,309.7246590537728,5.607310758289176,13.823069042004505,301.3265079778161,1.5102124104365995,15.174943716702506,2.6955917668473224,57.9874787199503,0.32257785087317675
1,1.5220638971083438,500.0,11.072719564398211,3.6123492884400927,200.66294748523052,3.870227418838972,26.64066547904985,2.1907058515391356,22.67527380970105,0.104
0,0.9833625896981446,217.88640438591435,7.233933687667183,21.64197793560237,152.3419039333664,1.3953517424253785,9.159692937373565,1.7348077685499061,58.94005676214894,0.40666748150460635
1,1.167146599894355,192.42457070112627,7.480302650303186,10.532357207273101,167.49526863426456,1.3797949468282065,10.81387602174294,1.8234260854712687,37.560563326343896,0.43401381634945546
0,1.6472921225292787,463.3690008856235,8.461518110156351,6.639508204362462,179.13598007526974,1.8662610474165657,17.298588206943265,1.9724896552677629,16.961809387005495,0.2230780231983422
1,0.8526462708415318,149.5641326491264,5.44254132714872,10.895711537006886,148.41025661295782,1.362702789827025,11.343045917290576,2.14381558901027,27.274775605802944,0.4458397951416606
0,2.394459764248615,460.0508561185035,11.579621515678706,3.5255223422017377,149.10068602344003,3.9054047554242186,29.385304958493524,2.3664176445172975,17.049519368692877,0.104
1,1.7634578495440922,378.6868183191243,6.1082493592041756,9.116850525289536,317.85432494872634,1.5604188206999918,16.988741915509653,2.0878527101215183,56.355090686931504,0.3032055415867649
0,3.8066189917421167,500.0,13.858150053789062,3.240167694331672,168.68176670883284,3.621367818874895,31.795606025696326,2.145188194114738,14.41914435042015,0.105353879694441
1,0.9150840332320597,131.5975037462252,6.138714115382646,7.56991657162931,109.4616092422198,1.382861630134477,15.044296794499633,2.2022430136291358,15.803718595797832,0.42971362517446654
0,2.9367006406281355,500.0,14.389973827188175,3.3289766472218614,127.93853123729112,3.2967313900238238,26.68577599944844,2.1511924029411196,12.747074624884604,0.1141620683572442
1,3.3628002665247263,380.18789520716547,16.489619425810197,3.4481740577029965,111.90342659809032,2.7376461829851895,31.87210765511559,2.565182343282541,14.533380041642651,0.13728948302374952
0,0.780342353602482,230.1663488717732,8.383923967269697,21.397950583254207,192.87944878619783,1.5830685157275828,7.182683694207215,1.998026738602941,65.0,0.36941354911230084
1,1.393414858582993,450.9257941378901,6.78399333011056,8.090504764011525,361.3338671305205,1.7506356647487995,16.09899114209954,2.2125098852645353,49.305836686310094,0.25765926385194304
0,1.2226802131222858,380.95752849847247,6.851819164544416,10.173160650399705,154.26096111457,1.3853010387198426,14.983759562458758,1.7147583538564477,13.735173527750016,0.3553636782102618
1,1.8640330799681373,480.61422276037024,8.010825694271482,7.211645955482166,89.49673045318188,1.731960974829023,18.533884782172777,1.84529772900065,6.521704396529481,0.236243362407644
0,1.4795106187564564,499.99975887013255,10.451311212538211,3.6760507582439508,170.2494618238806,3.8202383378511264,24.17631322678186,2.0183764866490175,15.211086156158274,0.10939002112990147
1,3.468157071299469,500.0,15.046828479466411,3.7483334803494324,93.4896861381107,3.1607438345951846,31.34449125702609,2.63586421763388,12.362641947813643,0.10663243418312927
0,3.2543874217955984,474.819913011459,11.279287626446855,3.5373460377003,266.93750935849005,3.8954113460014033,26.754410916894365,2.136254942194693,35.60971321456215,0.104
