0.0000e+00 3.1712e-02 3.7135e-01 5.5995e-02 2.7250e-01 1.0000e-03 2.2333e-01 3.3968e-02 3.1891e-01 5.9212e-02
0.0000e+00 3.1712e-02 3.7135e-01 5.5995e-02 2.7250e-01 1.0000e-03 2.2333e-01 3.3968e-02 3.1891e-01 5.9212e-02
0.0000e+00 2.8454e-02 3.9631e-01 7.1207e-02 2.5959e-01 8.1974e-02 2.2826e-01 1.9979e-02 2.9594e-01 7.6444e-02
0.0000e+00 3.1712e-02 3.7135e-01 5.5995e-02 2.7250e-01 1.0000e-03 2.2333e-01 3.3968e-02 3.1891e-01 5.9212e-02
0.0000e+00 3.1712e-02 3.7135e-01 5.5995e-02 2.7250e-01 1.0000e-03 2.2333e-01 3.3968e-02 3.1891e-01 5.9212e-02
0.0000e+00 3.1712e-02 3.7135e-01 5.5995e-02 2.7250e-01 1.0000e-03 2.2333e-01 3.3968e-02 3.1891e-01 5.9212e-02
0.0000e+00 2.1905e-02 2.9184e-01 6.5629e-02 2.6289e-01 7.5323e-02 2.3550e-01 3.0977e-02 2.2972e-01 5.2330e-02
0.0000e+00 9.8473e-02 7.0816e-01 7.3204e-02 5.7238e-01 9.6020e-02 3.4614e-01 3.0355e-02 4.3631e-01 3.2941e-02
0.0000e+00 1.5760e-02 3.4082e-01 6.2645e-02 3.0237e-01 1.0000e-01 2.7657e-01 2.8131e-02 2.7232e-01 5.8944e-02
0.0000e+00 1.0000e-02 5.4996e-01 5.1578e-02 2.9787e-01 2.6204e-02 2.3972e-01 2.4955e-02 4.5102e-01 8.2280e-02
