1.8729e-01 0.0000e+00 2.6101e-01 0.0000e+00 2.5000e-02 5.0000e-01 3.9690e-02 0.0000e+00 7.7037e-02 5.3881e-02 1.0000e+10
2.4798e-01 0.0000e+00 5.0000e-02 0.0000e+00 3.0000e-02 4.0011e-01 2.9275e-02 0.0000e+00 1.0000e-01 1.0000e-01 1.0000e+10
5.0000e-02 0.0000e+00 4.6507e-01 0.0000e+00 3.5000e-02 5.0000e-02 8.3385e-02 0.0000e+00 1.0000e-02 1.0000e-01 1.0000e+10
4.7619e-01 0.0000e+00 1.5113e-01 0.0000e+00 4.0000e-02 4.8894e-01 1.0000e-01 0.0000e+00 4.8664e-02 1.3970e-02 1.0000e+10
1.4005e-01 0.0000e+00 6.1761e-02 0.0000e+00 4.5000e-02 4.1606e-01 5.3404e-02 0.0000e+00 8.8088e-02 4.8915e-02 1.0000e+10
5.0000e-02 0.0000e+00 5.0000e-02 0.0000e+00 5.0000e-02 1.5527e-01 2.5476e-02 0.0000e+00 1.0000e-02 5.0905e-02 1.0000e+10
5.0000e-01 0.0000e+00 4.3760e-01 0.0000e+00 5.5000e-02 5.0000e-01 1.0000e-01 0.0000e+00 3.1906e-02 1.3087e-02 1.0000e+10
5.0000e-02 0.0000e+00 5.0000e-01 0.0000e+00 6.0000e-02 3.9572e-01 8.4237e-02 0.0000e+00 7.9407e-02 2.1498e-02 1.0000e+10
5.0000e-02 0.0000e+00 4.0693e-01 0.0000e+00 6.5000e-02 1.0634e-01 1.0000e-02 0.0000e+00 9.7640e-02 1.0000e-02 1.0000e+10
5.0000e-01 0.0000e+00 6.8000e-02 0.0000e+00 7.0000e-02 8.9298e-02 8.9997e-02 0.0000e+00 1.0000e-01 1.0000e-01 1.0000e+10
5.0000e-01 0.0000e+00 5.0000e-01 0.0000e+00 7.5000e-02 4.9046e-01 4.3028e-02 0.0000e+00 7.9054e-02 8.3131e-02 1.0000e+10
7.0954e-02 0.0000e+00 5.0000e-02 0.0000e+00 8.0000e-02 5.0000e-02 5.6628e-02 0.0000e+00 6.3985e-02 9.4287e-02 1.0469e+00
9.2725e-02 0.0000e+00 5.0000e-02 0.0000e+00 8.5000e-02 5.0000e-02 4.7759e-02 0.0000e+00 4.7272e-02 8.4705e-02 9.2498e-01
1.9296e-01 0.0000e+00 1.4177e-01 0.0000e+00 9.0000e-02 5.0000e-02 3.5428e-02 0.0000e+00 6.3602e-02 8.7297e-02 2.7712e-01
1.7342e-01 0.0000e+00 1.4557e-01 0.0000e+00 9.5000e-02 5.1141e-02 3.6073e-02 0.0000e+00 6.8090e-02 8.0207e-02 1.6192e-01
1.6862e-01 0.0000e+00 1.5270e-01 0.0000e+00 1.0000e-01 5.0000e-02 3.9971e-02 0.0000e+00 6.9631e-02 7.6235e-02 1.4374e-01
1.6260e-01 0.0000e+00 1.5287e-01 0.0000e+00 1.0500e-01 5.0000e-02 4.3725e-02 0.0000e+00 6.8383e-02 7.1949e-02 1.3790e-01
1.5767e-01 0.0000e+00 1.4985e-01 0.0000e+00 1.1000e-01 5.0000e-02 4.7030e-02 0.0000e+00 6.6202e-02 6.8727e-02 1.3339e-01
1.5324e-01 0.0000e+00 1.4950e-01 0.0000e+00 1.1500e-01 5.0000e-02 5.0420e-02 0.0000e+00 6.5133e-02 6.5653e-02 1.2958e-01
1.4925e-01 0.0000e+00 1.4817e-01 0.0000e+00 1.2000e-01 5.0005e-02 5.3808e-02 0.0000e+00 6.3782e-02 6.2981e-02 1.2677e-01
1.4584e-01 0.0000e+00 1.4749e-01 0.0000e+00 1.2500e-01 5.0000e-02 5.7125e-02 0.0000e+00 6.2737e-02 6.0615e-02 1.2480e-01
1.4270e-01 0.0000e+00 1.4693e-01 0.0000e+00 1.3000e-01 5.0000e-02 6.0473e-02 0.0000e+00 6.1807e-02 5.8468e-02 1.2364e-01
1.3989e-01 0.0000e+00 1.4670e-01 0.0000e+00 1.3500e-01 5.0001e-02 6.3821e-02 0.0000e+00 6.1054e-02 5.6518e-02 1.2322e-01
1.3854e-01 0.0000e+00 1.4738e-01 0.0000e+00 1.4000e-01 5.4809e-02 6.8750e-02 0.0000e+00 5.7007e-02 5.1801e-02 1.2338e-01
1.3825e-01 0.0000e+00 1.4901e-01 0.0000e+00 1.4500e-01 8.8075e-02 5.2655e-02 0.0000e+00 6.2149e-02 5.5509e-02 1.2364e-01
1.3787e-01 0.0000e+00 1.5055e-01 0.0000e+00 1.5000e-01 1.1154e-01 4.5063e-02 0.0000e+00 6.2956e-02 5.5162e-02 1.2395e-01
1.3741e-01 0.0000e+00 1.5179e-01 0.0000e+00 1.5500e-01 1.2428e-01 4.6747e-02 0.0000e+00 5.6271e-02 4.8265e-02 1.2431e-01
1.3698e-01 0.0000e+00 1.5324e-01 0.0000e+00 1.6000e-01 1.4551e-01 4.0887e-02 0.0000e+00 5.4278e-02 4.5379e-02 1.2471e-01
1.3659e-01 0.0000e+00 1.5492e-01 0.0000e+00 1.6500e-01 1.7087e-01 3.1380e-02 0.0000e+00 5.4612e-02 4.4156e-02 1.2515e-01
1.3618e-01 0.0000e+00 1.5666e-01 0.0000e+00 1.7000e-01 1.9591e-01 2.2090e-02 0.0000e+00 5.4570e-02 4.1972e-02 1.2563e-01
1.3522e-01 0.0000e+00 1.5822e-01 0.0000e+00 1.7500e-01 2.1419e-01 1.6262e-02 0.0000e+00 5.4087e-02 3.8948e-02 1.2617e-01
1.3320e-01 0.0000e+00 1.5915e-01 0.0000e+00 1.8000e-01 2.1740e-01 1.8035e-02 0.0000e+00 5.4330e-02 3.8297e-02 1.2706e-01
1.3135e-01 0.0000e+00 1.6036e-01 0.0000e+00 1.8500e-01 2.2041e-01 1.9920e-02 0.0000e+00 5.4647e-02 3.7683e-02 1.2832e-01
1.2964e-01 0.0000e+00 1.6177e-01 0.0000e+00 1.9000e-01 2.2319e-01 2.1913e-02 0.0000e+00 5.5022e-02 3.7103e-02 1.2993e-01
1.2807e-01 0.0000e+00 1.6354e-01 0.0000e+00 1.9500e-01 2.2580e-01 2.4014e-02 0.0000e+00 5.5496e-02 3.6552e-02 1.3183e-01
1.2664e-01 0.0000e+00 1.6557e-01 0.0000e+00 2.0000e-01 2.2814e-01 2.6238e-02 0.0000e+00 5.6033e-02 3.6028e-02 1.3396e-01
1.2543e-01 0.0000e+00 1.6819e-01 0.0000e+00 2.0500e-01 2.3163e-01 2.7897e-02 0.0000e+00 5.6673e-02 3.5367e-02 1.3617e-01
1.2434e-01 0.0000e+00 1.7091e-01 0.0000e+00 2.1000e-01 2.3549e-01 2.9353e-02 0.0000e+00 5.7328e-02 3.4716e-02 1.3846e-01
1.2335e-01 0.0000e+00 1.7396e-01 0.0000e+00 2.1500e-01 2.3939e-01 3.0819e-02 0.0000e+00 5.8087e-02 3.4100e-02 1.4083e-01
1.2246e-01 0.0000e+00 1.7731e-01 0.0000e+00 2.2000e-01 2.4326e-01 3.2295e-02 0.0000e+00 5.8921e-02 3.3514e-02 1.4324e-01
1.2166e-01 0.0000e+00 1.8093e-01 0.0000e+00 2.2500e-01 2.4708e-01 3.3800e-02 0.0000e+00 5.9826e-02 3.2958e-02 1.4566e-01
1.2096e-01 0.0000e+00 1.8485e-01 0.0000e+00 2.3000e-01 2.5094e-01 3.5294e-02 0.0000e+00 6.0815e-02 3.2431e-02 1.4808e-01
1.2032e-01 0.0000e+00 1.8901e-01 0.0000e+00 2.3500e-01 2.5482e-01 3.6793e-02 0.0000e+00 6.1869e-02 3.1930e-02 1.5048e-01
1.1976e-01 0.0000e+00 1.9338e-01 0.0000e+00 2.4000e-01 2.5872e-01 3.8278e-02 0.0000e+00 6.2979e-02 3.1457e-02 1.5284e-01
1.1927e-01 0.0000e+00 1.9808e-01 0.0000e+00 2.4500e-01 2.6261e-01 3.9785e-02 0.0000e+00 6.4171e-02 3.1006e-02 1.5515e-01
1.1883e-01 0.0000e+00 2.0297e-01 0.0000e+00 2.5000e-01 2.6660e-01 4.1261e-02 0.0000e+00 6.5418e-02 3.0579e-02 1.5740e-01
1.1843e-01 0.0000e+00 2.0797e-01 0.0000e+00 2.5500e-01 2.7059e-01 4.2733e-02 0.0000e+00 6.6689e-02 3.0176e-02 1.5958e-01
1.1809e-01 0.0000e+00 2.1432e-01 0.0000e+00 2.6000e-01 2.7508e-01 4.4175e-02 0.0000e+00 6.8389e-02 2.9837e-02 1.6175e-01
1.1778e-01 0.0000e+00 2.1982e-01 0.0000e+00 2.6500e-01 2.7843e-01 4.6024e-02 0.0000e+00 6.9812e-02 2.9528e-02 1.6385e-01
